address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,127003,25.200965950195,55.278368219885,Dubai,"Big Bus Dubai",517636af498eca6409bd2d38,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127003,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127003
DIFC,poi,127006,25.212916062705,55.281239873539,Dubai,"Bus stop 27 - DIFC, Gate Village",51766a9ce4b078f57b7c26db,0,"Bus Station",http://tour-pedia.org/api/getPlaceDetails?id=127006,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127006
,poi,127012,25.307160425776,55.443805491582,Dubai,"Sheikh Mohammed Bin Zayed Road E311",51775565e4b043125322bfbd,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127012,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127012
,poi,127014,25.04041117884,55.139337502482,Dubai,"On my way to work!",5177bd6c498e807a85466ef5,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127014,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127014
"Dubai Marina, Marina Sail building",poi,127016,25.072315,55.135227,Dubai,"Embassy Of Beauty",5177d131e4b0f42cccfe4e0f,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127016
"Plot 357 - 149, Villa 54,",poi,127022,25.26802254716,55.296120643616,Dubai,"Rochester Wellness",51782fdf011cb2829ef241dd,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127022,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127022
,poi,127028,25.234541852413,55.311020023419,Dubai,"Al Rais Travel - dubai Silicon oasis",5178d780e4b09b29cdc351e0,0,"Travel Lounge",http://tour-pedia.org/api/getPlaceDetails?id=127028,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127028
"City Hospital",poi,127031,25.230363927548,55.322344142028,Dubai,"General Surgery Dept",517915a7e4b0d062d9b86e37,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127031
,poi,127033,24.883853120246,55.197849826206,Dubai,"Emirates Road (E611)",51792121498e4f4dab112f7f,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127033,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127033
,poi,127043,25.262282,55.361949,Dubai,"Flydubai FZ 831",5179fe0de4b003918636d206,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127043,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127043
,poi,127047,25.040529251099,55.14408493042,Dubai,"Liwa Hospital",517a2ddae4b04ad969b1c778,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127047,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127047
,poi,127060,25.24207,55.30018,Dubai,"Road/going home",517ad251e4b0d25cf0adf14f,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127060,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127060
,poi,127065,25.247455,55.339996,Dubai,"Welcare Hospital Orthopaedics",517b7486e4b04283847d1e58,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127065,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127065
"Al Garhood",poi,127066,25.24697,55.340052,Dubai,"MEDICLINIC Welcare Hospital",517b7f83e4b079786fdeb0a0,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127066,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127066
,poi,127077,25.104352,55.166733,Dubai,"UAE National Research Foundation",517ca732e4b08d470749578e,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127077,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127077
"Choueiri Bldg",poi,127088,25.106107711792,55.163681030273,Dubai,"denta line",517dfcf2e4b0a8be79ed284b,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=127088,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127088
"AlWasl Rd.",poi,127089,25.213722686952,55.261609819965,Dubai,"Medical International Specialist Centre",517dfdffe4b0068902601e56,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127089,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127089
"Global Village",poi,127090,25.072962431009,55.286762138044,Dubai,"Emirates Road",517e0d30498e0661e9addd1a,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127090,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127090
,poi,127092,25.28637345226,55.401740932474,Dubai,"Fedral Electricity & Water Authority Headoffice",517e16d1e4b0696147cbd466,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127092,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127092
"Ibn Batuta Mall",poi,127093,25.048299600796,55.123608444154,Dubai,"Y.CAC -Yamaha Commercial Audio Centre",517e278f498eb2ed9311448a,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127093,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127093
"Business Village",poi,127103,25.257317426462,55.326032766027,Dubai,DHA,517f52efe4b08657d76bee47,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127103
,poi,127106,25.23943,55.29919,Dubai,"Wilmar shipping agency",517f9b01498e6d5a4d54ebb8,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127106,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127106
JLT,poi,127107,25.077621294183,55.15360878597,Dubai,"Scandinavian Health & Performance",517fc1fee4b078b6e648476e,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127107,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127107
,poi,127112,25.11987243397,55.195104986696,Dubai,"Sheikh Zayed Road",51800357e4b0bd0b5041aa6a,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127112,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127112
"Business Village",poi,127122,25.276178,55.345228,Dubai,"Health Regulation Department (DHA)",51820ac8498e52728b9f119e,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127122,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127122
"شارع محمد بن زايد",poi,127123,25.168645544148,55.394227680529,Dubai,"Mbz Road",51822abd498ec9194ac153d6,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127123,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127123
,poi,127124,25.232415583541,55.273008415585,Dubai,"Kasri Travel & Tourism",51824c11498ea1d79f63d350,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127124,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127124
,poi,127133,25.265041,55.358109,Dubai,"Gate 8 Maldives (Male)",5182732a498e666dcbbc0dea,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127133,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127133
,poi,127140,25.242532,55.374905,Dubai,"Flight EK029 DXB-LHR",51834861498e46c7f6fa67c1,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127140,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127140
,poi,127143,25.266539,55.354216,Dubai,"Flydubai FZ 833",51839689498efa9facc6e113,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127143,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127143
,poi,127167,24.919587374616,55.221974762052,Dubai,"شارع الامارات (611)",518510b7498e14c357078c30,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127167,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127167
"Jumeira Terrace building",poi,127176,25.257205730964,55.300620638183,Dubai,"Borna Medical Spa Laser Center",51862ab4498e5f5601fb99a0,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127176,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127176
"World trade center",poi,127187,25.173402053794,55.243899657146,Dubai,"HMH ATM Booth HC5150",51873624498e0df54e278c0c,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127187,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127187
,poi,127188,25.176464978727,55.244892452153,Dubai,"metropolis lab",518750a4498ef9225bea7306,0,Laboratory,http://tour-pedia.org/api/getPlaceDetails?id=127188,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127188
,poi,127191,24.932972634592,55.474566540503,Dubai,"Lusaili clinic",518772d5498e1ae757bed831,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127191,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127191
"Dubai,uae",poi,127192,25.242069094417,55.300177909181,Dubai,"@D road going to work :p",51879090498e68948dee136c,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127192
,poi,127193,25.225172754384,55.285315410902,Dubai,"ATM Hungary stand",5187a8ee498e522e3103496c,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127193,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127193
,poi,127194,25.223899737668,55.285731072558,Dubai,"Oman Stand",5187ad34498e99d0b764803c,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127194,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127194
"Dubai Municipality Headquarters",poi,127200,25.261512974955,55.316139183715,Dubai,"Rent Commitee",5188916e498e17cedbc141e6,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127200,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127200
,poi,127201,25.185834011526,55.256693562105,Dubai,"musculo-skeleton unit",518896ce498e53179e859416,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127201,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127201
"at Terminal 2",poi,127202,25.266833247489,55.356190326927,Dubai,"Marhaba Lounge",5188aeab498e8182115a35b2,0,"Airport Lounge",http://tour-pedia.org/api/getPlaceDetails?id=127202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127202
,poi,127204,25.272334,55.279374,Dubai,"Costa Classica @ La Spezia",5188da52498e8372fe6452c0,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127204,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127204
127210,"Airport Medical Centre - Terminal 1",,poi,Dubai,25.253618,55.353157,http://tour-pedia.org/api/getPlaceDetails?id=127210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127210
,poi,127212,25.284595,55.321607,Dubai,"CCU, Mustashfa Dubai",5189daea498e875d2be0bf9e,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127212,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127212
,poi,127220,25.266201,55.356187,Dubai,"سلطان في مطار دبي",518b2c1d498eee919273ada9,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=127220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127220
,poi,127224,25.232297,55.318242,Dubai,"Schengen visa application centre",518b85a4498ea3f9382fc9f9,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=127224,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127224
,poi,127226,25.234447080651,55.316608995262,Dubai,"RTA Bus C18",518ba1d0498efa50f58aad0a,0,"Bus Line",http://tour-pedia.org/api/getPlaceDetails?id=127226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127226
Dubai,poi,127230,25.238359,55.374699,Dubai,"Marrakech Street",518c0e85498e39d339e9b723,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127230,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127230
,poi,127235,25.193349,55.279942,Dubai,"Stinky Cab",518ce7ac498eeea97c6ad809,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=127235,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127235
,poi,127240,25.21885517418,55.403897733992,Dubai,"Sh Mohammed Bin Zayed Road - شارع الشيخ محمد بن زايد",518cf527498e871aae0f89f7,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127240,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127240
,poi,127241,25.273023,55.418084,Dubai,"Road To Sharjah - الشارع إلى الشارقة",518cf5b3498ec007c26caf0d,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127241,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127241
,poi,127242,25.134409,55.188133,Dubai,Lincoln,518d118c498edc4c1424df87,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=127242,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127242
,poi,127251,25.27815,55.314015,Dubai,"British Rent A Car",518e02cd498e89b9f3b0e411,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=127251,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127251
"Jumeirah 2, Villa 345",poi,127253,25.20044,55.239471,Dubai,"Montreal International Clinic",518e1b0a498ecb6e714e885b,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=127253,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127253
,poi,127255,25.040147781372,55.114791870117,Dubai,"bus 8",518e2416498e5473697f4f83,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127255,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127255
"Al Mankhool",poi,127258,25.239553162385,55.280268250691,Dubai,"uniCare Medical Centre",518e5f79498e53aa718214d7,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127258,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127258
"Dubai Airport Terminal 2",poi,127267,25.265039014243,55.358092068923,Dubai,"Gate 8",518e9099498e7ca6dd975207,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127267,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127267
Dubai,poi,127268,25.264912,55.358214,Dubai,"Gate F10",518ec179498e36d1566bc68b,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127268,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127268
"Wonderland !",poi,127275,25.230989456177,55.335464477539,Dubai,"lijn 160",5190762e498e9842b2e41d9b,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127275,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127275
,poi,127277,25.187596294256,55.258781992982,Dubai,"Dnata Parking",51907def498efdc659ae6f2f,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=127277,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127277
"Dubai International Airport (DXB)",poi,127279,25.251740977819,55.369999408722,Dubai,"Emirates Flight EK318 - DXB -> NRT",519087ce7dd2c74b9ff6416d,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127279
Mirdiff,poi,127280,25.217117683914,55.409076438049,Dubai,"Medcare Clinic Mirdiff City Center",5190dc9e498e2b077d3d4004,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127280
,poi,127290,25.26300239563,55.364875793457,Dubai,"GulfMed Fze",51920f3d498eeb565378ed08,0,Laboratory,http://tour-pedia.org/api/getPlaceDetails?id=127290,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127290
,poi,127294,25.241139591391,55.377122589701,Dubai,"Emirates Airlines Dubai Arrival",5192a065498e00165d007231,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127294,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127294
,poi,127295,25.136007886417,55.185086260552,Dubai,"Buggy Stop Mina A'Salam",51933452498ee78dad609b7c,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127295,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127295
,poi,127297,25.244680786789,55.306079349375,Dubai,"Karama Bus Station",51939702498e81da72a8ba9b,0,"Bus Station",http://tour-pedia.org/api/getPlaceDetails?id=127297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127297
,poi,127310,25.186284,55.22911,Dubai,Jumeriah,51952c8f498eb80c2abb6ab3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127310,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127310
"McDermott Jabal Ali",poi,127320,25.009011,55.073967,Dubai,"DB 27",51963ccc498ea8ef65b7431f,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127320,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127320
"Suite No.112, Bin Basher Building",poi,127323,25.280226542036,55.344272973338,Dubai,"Arooha tourism L.L.c",51965b9d498edda850706cd9,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127323,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127323
,poi,127325,25.174337,55.229112,Dubai,"Frangie's House For The Criminally Deranged",51966e0c498e283d7d4a2904,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127325,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127325
,poi,127331,25.21779,55.40773,Dubai,"SNTTA Travels - for Holiday packages and air tickets",5197552d498e8d15d6355a41,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127331
,poi,127332,25.284383627598,55.407935799325,Dubai,"Damascus Street D64",51975b20498e9c64f3e82822,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127332,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127332
"AlQudra street, AlMarmoom",poi,127342,24.906197522751,55.330261645629,Dubai,"AlMarmoom Equine Hospital",51979df7498e336c80ed4511,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127342
"DEWA building",poi,127345,25.2238,55.3219,Dubai,"Immigration dept (dewa building)",51987c36498eaee01f34c1e2,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127345
,poi,127346,25.171378326303,55.253315484085,Dubai,"Al Qouz Health Centre",51988c5c498e5d44d29d27b8,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127346,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127346
"Dubai Int'l Airport T2",poi,127350,25.26300121395,55.36110144473,Dubai,"DXB/OMDB T2 Ramp Area",51999692498e5fc36ee5bb07,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127350,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127350
"Umm Suqueim",poi,127352,25.14736978395,55.210119093753,Dubai,"UP AND RUNNING Integrated Sports Medical Ceneter",5199ad5d498ee62ef931892a,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127352,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127352
"Nad Al Shiba 1",poi,127353,25.1604,55.3349,Dubai,"NAS shishtawukan!",519a3842498e77b5f8da4827,0,"Bike Rental / Bike Share",http://tour-pedia.org/api/getPlaceDetails?id=127353,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127353
,poi,127358,25.230767,55.322897,Dubai,"The City Hospital Room Number 822",519a82e1498e5445e5276300,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127358
,poi,127362,25.1893,55.2512,Dubai,"eternal medspa",519b24d0498e83945853ee4f,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127362,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127362
,poi,127364,25.23936,55.37311,Dubai,"Dubai-Amman Emirtaes",519b3e1b498e7032e96c3916,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127364,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127364
"Dubai Healthcare City - Building 34",poi,127374,25.231186989523,55.323350429535,Dubai,"Dubai School of Dental Medicine",519cc1c0498efaefcbb0e6ab,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=127374,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127374
"Across DWC College",poi,127376,25.281751137131,55.376009389279,Dubai,"Dubai Rehabilitation Center of Disabled",519ccd2d498e50ad5c56fa61,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127376
,poi,127377,25.135261,55.187222,Dubai,"Du Leadership Series CEO Forum",519ce8f5498ea78332a19a3f,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127377,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127377
Dubai,poi,127378,25.267171,55.353313,Dubai,"Fly Dubai Bus",519ce9db498e98ce7b0c0ed8,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127378,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127378
,poi,127388,25.193196,55.279789,Dubai,"JW Marriott Marquis Dubai - Dubai Mall Shuttle",519e1381498e937de252a769,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127388,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127388
,poi,127395,25.24525668082,55.360166744117,Dubai,"Passport Control Dubai Terminal 3",519eca7e498edfc5a9420da1,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127395,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127395
,poi,127414,24.988029865994,55.094345797925,Dubai,"Sheikh Zayed Road",51a0d770498e3b4c59e595dd,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=127414,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127414
"Media City",poi,127421,25.095386687669,55.152493082237,Dubai,"Pandemonium B2 parking Concord tower",51a21895498ed4464faf7d6c,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=127421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127421
,poi,127422,25.068786635182,55.128274590115,Dubai,"Blue Bridge Crossing Into JBR",51a21e25498e4610f528b539,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127422,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127422
,poi,127427,25.253291,55.380527,Dubai,"11887m Amongst The Clouds",51a2e84e498e3a83f13a47a7,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127427
,poi,127429,25.244068,55.298267,Dubai,"Kanoo Holidays",51a317d3498e88b70d014157,0,"Tourist Information Center",http://tour-pedia.org/api/getPlaceDetails?id=127429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127429
,poi,127430,25.223446,55.288397,Dubai,"German Pavillion @ Beautyworld",51a3373c498ec2b244c9dda7,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127430,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127430
,poi,127431,25.160457317796,55.207346894619,Dubai,"Um Suqeim Clinic",51a34cb7498ea3d3f1ea738c,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127431,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127431
,poi,127439,25.242036,55.373632,Dubai,"EK719 To Nairobi",51a44680498ec461e86c7e37,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127439,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127439
,poi,127440,25.224475009454,55.287884987779,Dubai,"Turkish Cosmetics / Beautyworld Fair",51a499c1498e53f936d882be,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=127440,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127440
,poi,127442,25.255731842662,55.342106848927,Dubai,"Dubai International Airport Emirates Waitlist Counter",51a4a222498e63887ae984d8,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=127442,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127442
,poi,127447,25.230408,55.322483,Dubai,"Opthalmology Dept, City Hospital",51a58ab1498e464b796b85de,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127447,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127447
"Business Village",poi,127448,25.257753799355,55.32692929284,Dubai,"Dubai Festival and Retail Establishment",51a5b8f8498e79ac71f1d773,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=127448,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127448
"DXB Airport",poi,127451,25.252674102783,55.365371704102,Dubai,"Emirates Flight 839",51a5ed2a498e464b7c30234d,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127451
,poi,127453,25.047822952271,55.129199981689,Dubai,"Internet City bus 85",51a6085e498ed35389d7cf9c,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=127453,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127453
,poi,127456,25.262688,55.332245,Dubai,"Bus Stop No. 153001)",51a63750498e17de92f1e352,0,"Bus Station",http://tour-pedia.org/api/getPlaceDetails?id=127456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127456
,poi,127458,25.091302805017,55.176022966397,Dubai,"First Al Khail",51a6623d498ee6e5b2d8f7f5,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=127458,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127458
,poi,127459,25.236129699187,55.283598803468,Dubai,"Emirates headquarters,Crew Departure",51a67f7b498eecef60c8dd51,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=127459,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127459
,poi,127462,25.269990921021,55.354358673096,Dubai,QR113,51a75d10498e2638c2e2fd5d,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=127462,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127462
,poi,127464,25.282481428571,55.35332037594,Dubai,"Cosmopolitan Medical Centre",51a77792498e85d435e8b50a,0,"Doctor's Office",http://tour-pedia.org/api/getPlaceDetails?id=127464,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127464
,poi,127467,25.267737885073,55.341177754807,Dubai,"Remote Parking C10",51a7a207498e45734acb81f4,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=127467,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127467
,poi,127472,25.287431,55.318278,Dubai,"Oncology Unit, Dubai Hospitall",51a848ec498eb6d7db803b2a,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=127472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127472
,poi,127473,25.246265811983,55.312904573533,Dubai,"جسر ال مكتوم",51a85553498e243c8b0a98dc,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=127473,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127473
,poi,127476,25.078008,55.139669,Dubai,"Яхта Шейха",51a8711b498e0938533c8244,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=127476,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127476
127488,"CosmeSurge & Emirates Hospital Clinics","Al Habtoor Business Tower - Oppositte Habtoor Grand Hotel - Near Jumeirah Beach - Dubai - United Arab Emirates",poi,Dubai,25.085316,55.141952,http://tour-pedia.org/api/getPlaceDetails?id=127488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127488
,poi,127491,25.230086,55.262688,Dubai,Lesprit,51a9a5bc498ef9ce6277c349,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=127491,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=127491
